 Current Time, Timeslice Update Time, Weight Update Time, Gage Lookback Seconds, Gage ID, Current Persistence Weight Index, Current Persistence Weight, Inflow, Storage, Water Elevation, Gage Discharge, Persisted Outflow, Levelpool Outflow, Weighted Outflow
              770400,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05387,***************,      274.62000,        0.00000,        0.00000,       54.05387,       54.05387
              774000,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05344,***************,      274.62000,        0.00000,        0.00000,       54.05344,       54.05344
              777600,          1000000000,              777600,                   0,             1350180,                   9,        0.15488,       54.05305,***************,      274.62000,        0.00000,        0.00000,       54.05305,       54.05305
              781200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05236,***************,      274.62000,        0.00000,        0.00000,       54.05236,       54.05236
              784800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05193,***************,      274.62000,        0.00000,        0.00000,       54.05193,       54.05193
              788400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05157,***************,      274.62000,        0.00000,        0.00000,       54.05157,       54.05157
              792000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05126,***************,      274.62000,        0.00000,        0.00000,       54.05126,       54.05126
              795600,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05096,***************,      274.62000,        0.00000,        0.00000,       54.05096,       54.05096
              799200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05067,***************,      274.62000,        0.00000,        0.00000,       54.05067,       54.05067
              802800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05041,***************,      274.62000,        0.00000,        0.00000,       54.05041,       54.05041
              806400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.05014,***************,      274.62000,        0.00000,        0.00000,       54.05014,       54.05014
              810000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04988,***************,      274.62000,        0.00000,        0.00000,       54.04988,       54.04988
              813600,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04965,***************,      274.62000,        0.00000,        0.00000,       54.04965,       54.04965
              817200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04941,***************,      274.62000,        0.00000,        0.00000,       54.04941,       54.04941
              820800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04918,***************,      274.62000,        0.00000,        0.00000,       54.04918,       54.04918
              824400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04881,***************,      274.62000,        0.00000,        0.00000,       54.04881,       54.04881
              828000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04826,***************,      274.62000,        0.00000,        0.00000,       54.04826,       54.04826
              831600,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04799,***************,      274.62000,        0.00000,        0.00000,       54.04799,       54.04799
              835200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04768,***************,      274.62000,        0.00000,        0.00000,       54.04768,       54.04768
              838800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04739,***************,      274.62000,        0.00000,        0.00000,       54.04739,       54.04739
              842400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04704,***************,      274.62000,        0.00000,        0.00000,       54.04704,       54.04704
              846000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04669,***************,      274.62000,        0.00000,        0.00000,       54.04669,       54.04669
              849600,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04629,***************,      274.62000,        0.00000,        0.00000,       54.04629,       54.04629
              853200,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04589,***************,      274.62000,        0.00000,        0.00000,       54.04589,       54.04589
              856800,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04546,***************,      274.62000,        0.00000,        0.00000,       54.04546,       54.04546
              860400,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04505,***************,      274.62000,        0.00000,        0.00000,       54.04505,       54.04505
              864000,          1000000000,              864000,                   0,             1350180,                  10,        0.13721,       54.04449,***************,      274.62000,        0.00000,        0.00000,       54.04449,       54.04449
