 Current Time, Timeslice Update Time, Weight Update Time, Gage Lookback Seconds, Gage ID, Current Persistence Weight Index, Current Persistence Weight, Inflow, Storage, Water Elevation, Gage Discharge, Persisted Outflow, Levelpool Outflow, Weighted Outflow
              104400,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.10128,***************,      274.62000,        0.00000,        0.00000,       73.44765,       54.10128
              108000,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.09965,***************,      274.62000,        0.00000,        0.00000,       73.44603,       54.09965
              111600,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.09723,***************,      274.62000,        0.00000,        0.00000,       73.44360,       54.09723
              115200,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.09513,***************,      274.62000,        0.00000,        0.00000,       73.44151,       54.09513
              118800,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.09368,***************,      274.62000,        0.00000,        0.00000,       73.44005,       54.09368
              122400,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.19564,***************,      274.62000,        0.00000,        0.00000,       73.54203,       54.19564
              126000,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.30570,***************,      274.62000,        0.00000,        0.00000,       73.65211,       54.30570
              129600,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       55.58597,***************,      274.62000,        0.00000,        0.00000,       74.93260,       55.58597
              133200,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       55.75304,***************,      274.62000,        0.00000,        0.00000,       75.09970,       55.75304
              136800,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       55.20536,***************,      274.62000,        0.00000,        0.00000,       74.55193,       55.20536
              140400,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.57892,***************,      274.62000,        0.00000,        0.00000,       73.92538,       54.57892
              144000,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.33662,***************,      274.62000,        0.00000,        0.00000,       73.68304,       54.33662
              147600,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.22527,***************,      274.62000,        0.00000,        0.00000,       73.57166,       54.22527
              151200,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.17181,***************,      274.62000,        0.00000,        0.00000,       73.51820,       54.17181
