 Current Time, Timeslice Update Time, Weight Update Time, Gage Lookback Seconds, Gage ID, Current Persistence Weight Index, Current Persistence Weight, Inflow, Storage, Water Elevation, Gage Discharge, Persisted Outflow, Levelpool Outflow, Weighted Outflow
              154800,          1000000000,              172800,                   0,             1350180,                  14,        0.00000,       54.14326,***************,      274.55579,       -1.00000,        0.00000,       54.14228,       54.14228
              158400,          1000000000,              172800,                   0,             1350180,                  14,        0.00000,       54.12675,***************,      274.55579,       -1.00000,        0.00000,       54.12576,       54.12576
              162000,          1000000000,              172800,                   0,             1350180,                  14,        0.00000,       54.11689,***************,      274.55579,       -1.00000,        0.00000,       54.11591,       54.11591
              165600,          1000000000,              172800,                   0,             1350180,                  14,        0.00000,       54.11078,***************,      274.55579,       -1.00000,        0.00000,       54.10979,       54.10979
              169200,          1000000000,              172800,                   0,             1350180,                  14,        0.00000,       54.10968,***************,      274.55579,       -1.00000,        0.00000,       54.10869,       54.10869
              172800,          1000000000,              172800,                   0,             1350180,                  14,        0.00000,       54.11039,***************,      274.55579,       -1.00000,        0.00000,       54.10941,       54.10941
              176400,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.11120,***************,      274.55579,       -1.00000,        0.00000,       54.11022,       54.11022
              180000,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.11200,***************,      274.55579,       -1.00000,        0.00000,       54.11102,       54.11102
              183600,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.11060,***************,      274.55579,       -1.00000,        0.00000,       54.10961,       54.10961
              187200,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.11202,***************,      274.55579,       -1.00000,        0.00000,       54.11103,       54.11103
              190800,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.11053,***************,      274.55579,       -1.00000,        0.00000,       54.10955,       54.10955
              194400,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.10826,***************,      274.55579,       -1.00000,        0.00000,       54.10728,       54.10728
              198000,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.10374,***************,      274.55579,       -1.00000,        0.00000,       54.10275,       54.10275
              201600,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.09830,***************,      274.55579,       -1.00000,        0.00000,       54.09731,       54.09731
              205200,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.09354,***************,      274.55579,       -1.00000,        0.00000,       54.09255,       54.09255
              208800,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08997,***************,      274.55579,       -1.00000,        0.00000,       54.08898,       54.08898
              212400,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08717,***************,      274.55579,       -1.00000,        0.00000,       54.08617,       54.08617
              216000,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08529,***************,      274.55579,       -1.00000,        0.00000,       54.08430,       54.08430
              219600,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08405,***************,      274.55579,       -1.00000,        0.00000,       54.08305,       54.08305
              223200,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08319,***************,      274.55579,       -1.00000,        0.00000,       54.08220,       54.08220
              226800,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08250,***************,      274.55579,       -1.00000,        0.00000,       54.08150,       54.08150
              230400,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08199,***************,      274.55579,       -1.00000,        0.00000,       54.08100,       54.08100
              234000,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08331,***************,      274.55579,       -1.00000,        0.00000,       54.08232,       54.08232
              237600,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08511,***************,      274.55579,       -1.00000,        0.00000,       54.08412,       54.08412
              241200,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08648,***************,      274.55579,       -1.00000,        0.00000,       54.08549,       54.08549
              244800,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08738,***************,      274.55579,       -1.00000,        0.00000,       54.08639,       54.08639
              248400,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08801,***************,      274.55579,       -1.00000,        0.00000,       54.08701,       54.08701
              252000,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08850,***************,      274.55579,       -1.00000,        0.00000,       54.08751,       54.08751
              255600,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08892,***************,      274.55579,       -1.00000,        0.00000,       54.08794,       54.08794
              259200,          1000000000,              259200,                   0,             1350180,                  15,        0.00000,       54.08926,***************,      274.55579,       -1.00000,        0.00000,       54.08828,       54.08828
              262800,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08959,***************,      274.55579,       -1.00000,        0.00000,       54.08860,       54.08860
              266400,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08987,***************,      274.55579,       -1.00000,        0.00000,       54.08888,       54.08888
              270000,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.09009,***************,      274.55579,       -1.00000,        0.00000,       54.08910,       54.08910
              273600,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.09034,***************,      274.55579,       -1.00000,        0.00000,       54.08936,       54.08936
              277200,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.09032,***************,      274.55579,       -1.00000,        0.00000,       54.08933,       54.08933
              280800,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08959,***************,      274.55579,       -1.00000,        0.00000,       54.08860,       54.08860
              284400,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08812,***************,      274.55579,       -1.00000,        0.00000,       54.08714,       54.08714
              288000,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08600,***************,      274.55579,       -1.00000,        0.00000,       54.08501,       54.08501
              291600,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08400,***************,      274.55579,       -1.00000,        0.00000,       54.08301,       54.08301
              295200,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08239,***************,      274.55579,       -1.00000,        0.00000,       54.08140,       54.08140
              298800,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08121,***************,      274.55579,       -1.00000,        0.00000,       54.08022,       54.08022
              302400,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08035,***************,      274.55579,       -1.00000,        0.00000,       54.07936,       54.07936
              306000,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.07965,***************,      274.55579,       -1.00000,        0.00000,       54.07866,       54.07866
              309600,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.07909,***************,      274.55579,       -1.00000,        0.00000,       54.07810,       54.07810
              313200,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.07885,***************,      274.55579,       -1.00000,        0.00000,       54.07786,       54.07786
              316800,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08282,***************,      274.55579,       -1.00000,        0.00000,       54.08183,       54.08183
              320400,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08532,***************,      274.55579,       -1.00000,        0.00000,       54.08433,       54.08433
              324000,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08743,***************,      274.55579,       -1.00000,        0.00000,       54.08643,       54.08643
              327600,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08859,***************,      274.55579,       -1.00000,        0.00000,       54.08760,       54.08760
              331200,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.08931,***************,      274.55579,       -1.00000,        0.00000,       54.08832,       54.08832
              334800,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.10828,***************,      274.55579,       -1.00000,        0.00000,       54.10730,       54.10730
              338400,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.65834,***************,      274.55579,       -1.00000,        0.00000,       54.65745,       54.65745
              342000,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.21287,***************,      274.55579,       -1.00000,        0.00000,       54.21190,       54.21190
              345600,          1000000000,              345600,                   0,             1350180,                  16,        0.00000,       54.11829,***************,      274.55579,       -1.00000,        0.00000,       54.11731,       54.11731
              349200,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.09948,***************,      274.55579,       -1.00000,        0.00000,       54.09850,       54.09850
              352800,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.12395,***************,      274.55579,       -1.00000,        0.00000,       54.12297,       54.12297
              356400,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.11943,***************,      274.55579,       -1.00000,        0.00000,       54.11845,       54.11845
              360000,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.10286,***************,      274.55579,       -1.00000,        0.00000,       54.10188,       54.10188
              363600,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.09335,***************,      274.55579,       -1.00000,        0.00000,       54.09236,       54.09236
              367200,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.08883,***************,      274.55579,       -1.00000,        0.00000,       54.08784,       54.08784
              370800,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.08578,***************,      274.55579,       -1.00000,        0.00000,       54.08479,       54.08479
              374400,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.08360,***************,      274.55579,       -1.00000,        0.00000,       54.08261,       54.08261
              378000,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.08152,***************,      274.55579,       -1.00000,        0.00000,       54.08053,       54.08053
              381600,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07999,***************,      274.55579,       -1.00000,        0.00000,       54.07900,       54.07900
              385200,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07882,***************,      274.55579,       -1.00000,        0.00000,       54.07783,       54.07783
              388800,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07793,***************,      274.55579,       -1.00000,        0.00000,       54.07694,       54.07694
              392400,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07723,***************,      274.55579,       -1.00000,        0.00000,       54.07624,       54.07624
              396000,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07661,***************,      274.55579,       -1.00000,        0.00000,       54.07562,       54.07562
              399600,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07606,***************,      274.55579,       -1.00000,        0.00000,       54.07507,       54.07507
              403200,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07555,***************,      274.55579,       -1.00000,        0.00000,       54.07455,       54.07455
              406800,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07512,***************,      274.55579,       -1.00000,        0.00000,       54.07412,       54.07412
              410400,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07524,***************,      274.55579,       -1.00000,        0.00000,       54.07425,       54.07425
              414000,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07545,***************,      274.55579,       -1.00000,        0.00000,       54.07446,       54.07446
              417600,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07552,***************,      274.55579,       -1.00000,        0.00000,       54.07453,       54.07453
              421200,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07551,***************,      274.55579,       -1.00000,        0.00000,       54.07452,       54.07452
              424800,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07550,***************,      274.55579,       -1.00000,        0.00000,       54.07451,       54.07451
              428400,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07546,***************,      274.55579,       -1.00000,        0.00000,       54.07447,       54.07447
              432000,          1000000000,              432000,                   0,             1350180,                  17,        0.00000,       54.07544,***************,      274.55579,       -1.00000,        0.00000,       54.07445,       54.07445
              435600,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07541,***************,      274.55579,       -1.00000,        0.00000,       54.07442,       54.07442
              439200,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07563,***************,      274.55579,       -1.00000,        0.00000,       54.07464,       54.07464
              442800,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07578,***************,      274.55579,       -1.00000,        0.00000,       54.07478,       54.07478
              446400,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07576,***************,      274.55579,       -1.00000,        0.00000,       54.07477,       54.07477
              450000,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07554,***************,      274.55579,       -1.00000,        0.00000,       54.07455,       54.07455
              453600,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07515,***************,      274.55579,       -1.00000,        0.00000,       54.07415,       54.07415
              457200,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07433,***************,      274.55579,       -1.00000,        0.00000,       54.07334,       54.07334
              460800,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07345,***************,      274.55579,       -1.00000,        0.00000,       54.07246,       54.07246
              464400,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07276,***************,      274.55579,       -1.00000,        0.00000,       54.07177,       54.07177
              468000,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07235,***************,      274.55579,       -1.00000,        0.00000,       54.07136,       54.07136
              471600,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07195,***************,      274.55579,       -1.00000,        0.00000,       54.07096,       54.07096
              475200,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07123,***************,      274.55579,       -1.00000,        0.00000,       54.07024,       54.07024
              478800,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07051,***************,      274.55579,       -1.00000,        0.00000,       54.06952,       54.06952
              482400,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.07000,***************,      274.55579,       -1.00000,        0.00000,       54.06901,       54.06901
              486000,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06950,***************,      274.55579,       -1.00000,        0.00000,       54.06851,       54.06851
              489600,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06901,***************,      274.55579,       -1.00000,        0.00000,       54.06802,       54.06802
              493200,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06852,***************,      274.55579,       -1.00000,        0.00000,       54.06753,       54.06753
              496800,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06806,***************,      274.55579,       -1.00000,        0.00000,       54.06707,       54.06707
              500400,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06760,***************,      274.55579,       -1.00000,        0.00000,       54.06660,       54.06660
              504000,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06725,***************,      274.55579,       -1.00000,        0.00000,       54.06626,       54.06626
              507600,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06687,***************,      274.55579,       -1.00000,        0.00000,       54.06588,       54.06588
              511200,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06653,***************,      274.55579,       -1.00000,        0.00000,       54.06554,       54.06554
              514800,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06588,***************,      274.55579,       -1.00000,        0.00000,       54.06489,       54.06489
              518400,          1000000000,              518400,                   0,             1350180,                  18,        0.00000,       54.06550,***************,      274.55579,       -1.00000,        0.00000,       54.06451,       54.06451
              522000,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.06519,***************,      274.55579,       -1.00000,        0.00000,       54.06420,       54.06420
              525600,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.06490,***************,      274.55579,       -1.00000,        0.00000,       54.06390,       54.06390
              529200,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.06462,***************,      274.55579,       -1.00000,        0.00000,       54.06363,       54.06363
              532800,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.06447,***************,      274.55579,       -1.00000,        0.00000,       54.06348,       54.06348
              536400,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.06450,***************,      274.55579,       -1.00000,        0.00000,       54.06351,       54.06351
              540000,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.06424,***************,      274.55579,       -1.00000,        0.00000,       54.06325,       54.06325
              543600,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.06520,***************,      274.55579,       -1.00000,        0.00000,       54.06421,       54.06421
              547200,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.09668,***************,      274.55579,       -1.00000,        0.00000,       54.09570,       54.09570
              550800,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.17344,***************,      274.55579,       -1.00000,        0.00000,       54.17247,       54.17247
              554400,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.67418,***************,      274.55579,       -1.00000,        0.00000,       54.67329,       54.67329
              558000,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.66254,***************,      274.55579,       -1.00000,        0.00000,       54.66165,       54.66165
              561600,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.29978,***************,      274.55579,       -1.00000,        0.00000,       54.29883,       54.29883
              565200,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.17370,***************,      274.55579,       -1.00000,        0.00000,       54.17273,       54.17273
              568800,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.12693,***************,      274.55579,       -1.00000,        0.00000,       54.12595,       54.12595
              572400,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.10535,***************,      274.55579,       -1.00000,        0.00000,       54.10437,       54.10437
              576000,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.09306,***************,      274.55579,       -1.00000,        0.00000,       54.09208,       54.09208
              579600,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.08551,***************,      274.55579,       -1.00000,        0.00000,       54.08453,       54.08453
              583200,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.08049,***************,      274.55579,       -1.00000,        0.00000,       54.07950,       54.07950
              586800,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.07740,***************,      274.55579,       -1.00000,        0.00000,       54.07641,       54.07641
              590400,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.07636,***************,      274.55579,       -1.00000,        0.00000,       54.07537,       54.07537
              594000,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.07640,***************,      274.55579,       -1.00000,        0.00000,       54.07541,       54.07541
              597600,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.07664,***************,      274.55579,       -1.00000,        0.00000,       54.07565,       54.07565
              601200,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.07649,***************,      274.55579,       -1.00000,        0.00000,       54.07550,       54.07550
              604800,          1000000000,              604800,                   0,             1350180,                  19,        0.00000,       54.07565,***************,      274.55579,       -1.00000,        0.00000,       54.07466,       54.07466
              608400,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.07505,***************,      274.55579,       -1.00000,        0.00000,       54.07406,       54.07406
              612000,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.07480,***************,      274.55579,       -1.00000,        0.00000,       54.07381,       54.07381
              615600,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.07475,***************,      274.55579,       -1.00000,        0.00000,       54.07376,       54.07376
              619200,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.07489,***************,      274.55579,       -1.00000,        0.00000,       54.07390,       54.07390
              622800,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.07517,***************,      274.55579,       -1.00000,        0.00000,       54.07418,       54.07418
              626400,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.07550,***************,      274.55579,       -1.00000,        0.00000,       54.07451,       54.07451
              630000,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.07354,***************,      274.55579,       -1.00000,        0.00000,       54.07254,       54.07254
              633600,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.07112,***************,      274.55579,       -1.00000,        0.00000,       54.07013,       54.07013
              637200,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06859,***************,      274.55579,       -1.00000,        0.00000,       54.06760,       54.06760
              640800,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06657,***************,      274.55579,       -1.00000,        0.00000,       54.06558,       54.06558
              644400,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06501,***************,      274.55579,       -1.00000,        0.00000,       54.06402,       54.06402
              648000,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06341,***************,      274.55579,       -1.00000,        0.00000,       54.06242,       54.06242
              651600,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06219,***************,      274.55579,       -1.00000,        0.00000,       54.06120,       54.06120
              655200,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06128,***************,      274.55579,       -1.00000,        0.00000,       54.06028,       54.06028
              658800,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06065,***************,      274.55579,       -1.00000,        0.00000,       54.05965,       54.05965
              662400,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06031,***************,      274.55579,       -1.00000,        0.00000,       54.05932,       54.05932
              666000,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06052,***************,      274.55579,       -1.00000,        0.00000,       54.05952,       54.05952
              669600,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06123,***************,      274.55579,       -1.00000,        0.00000,       54.06024,       54.06024
              673200,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06177,***************,      274.55579,       -1.00000,        0.00000,       54.06078,       54.06078
              676800,          1000000000,              691200,                   0,             1350180,                  20,        0.00000,       54.06209,***************,      274.55579,       -1.00000,        0.00000,       54.06110,       54.06110
