 Current Time, Timeslice Update Time, Weight Update Time, Gage Lookback Seconds, Gage ID, Current Persistence Weight Index, Current Persistence Weight, Inflow, Storage, Water Elevation, Gage Discharge, Persisted Outflow, Levelpool Outflow, Weighted Outflow
                4800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.75679,***************,     1335.18005,       10.00000,       10.00000,      189.75679,      189.75679
                5100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.78230,***************,     1335.18005,       10.00000,       10.00000,      189.78230,      189.78230
                5400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.80617,***************,     1335.18005,       10.00000,       10.00000,      189.80617,      189.80617
                5700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.82822,***************,     1335.18005,       10.00000,       10.00000,      189.82822,      189.82822
                6000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.84842,***************,     1335.18005,       10.00000,       10.00000,      189.84842,      189.84842
                6300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.86653,***************,     1335.18005,       10.00000,       10.00000,      189.86653,      189.86653
                6600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.88255,***************,     1335.18005,       10.00000,       10.00000,      189.88255,      189.88255
                6900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.89622,***************,     1335.18005,       10.00000,       10.00000,      189.89622,      189.89622
                7200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.90752,***************,     1335.18005,       10.00000,       10.00000,      189.90752,      189.90752
                7500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.91612,***************,     1335.18005,       10.00000,       10.00000,      189.91612,      189.91612
                7800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.92200,***************,     1335.18005,       10.00000,       10.00000,      189.92200,      189.92200
                8100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.92482,***************,     1335.18005,       10.00000,       10.00000,      189.92482,      189.92482
                8400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.92447,***************,     1335.18005,       10.00000,       10.00000,      189.92447,      189.92447
                8700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.92067,***************,     1335.18005,       10.00000,       10.00000,      189.92067,      189.92067
                9000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.91319,***************,     1335.18005,       10.00000,       10.00000,      189.91319,      189.91319
                9300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.90175,***************,     1335.18005,       10.00000,       10.00000,      189.90175,      189.90175
                9600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.88611,***************,     1335.18005,       10.00000,       10.00000,      189.88611,      189.88611
                9900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.86592,***************,     1335.18005,       10.00000,       10.00000,      189.86592,      189.86592
               10200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.84088,***************,     1335.18005,       10.00000,       10.00000,      189.84088,      189.84088
               10500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.81064,***************,     1335.18005,       10.00000,       10.00000,      189.81064,      189.81064
               10800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.77487,***************,     1335.18005,       10.00000,       10.00000,      189.77487,      189.77487
               11100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.73317,***************,     1335.18005,       10.00000,       10.00000,      189.73317,      189.73317
               11400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.68520,***************,     1335.18005,       10.00000,       10.00000,      189.68520,      189.68520
               11700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.63051,***************,     1335.18005,       10.00000,       10.00000,      189.63051,      189.63051
               12000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.56873,***************,     1335.18005,       10.00000,       10.00000,      189.56873,      189.56873
               12300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.49939,***************,     1335.18005,       10.00000,       10.00000,      189.49939,      189.49939
               12600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.42207,***************,     1335.18005,       10.00000,       10.00000,      189.42207,      189.42207
               12900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.33635,***************,     1335.18005,       10.00000,       10.00000,      189.33635,      189.33635
               13200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.24176,***************,     1335.18005,       10.00000,       10.00000,      189.24176,      189.24176
               13500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.13782,***************,     1335.18005,       10.00000,       10.00000,      189.13782,      189.13782
               13800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      189.02408,***************,     1335.18005,       10.00000,       10.00000,      189.02408,      189.02408
               14100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      188.90009,***************,     1335.18005,       10.00000,       10.00000,      188.90009,      188.90009
               14400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      188.76535,***************,     1335.18005,       10.00000,       10.00000,      188.76535,      188.76535
               14700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      188.61945,***************,     1335.18005,       10.00000,       10.00000,      188.61945,      188.61945
               15000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      188.46188,***************,     1335.18005,       10.00000,       10.00000,      188.46188,      188.46188
               15300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      188.29224,***************,     1335.18005,       10.00000,       10.00000,      188.29224,      188.29224
               15600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      188.11006,***************,     1335.18005,       10.00000,       10.00000,      188.11006,      188.11006
               15900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      187.91493,***************,     1335.18005,       10.00000,       10.00000,      187.91493,      187.91493
               16200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      187.70644,***************,     1335.18005,       10.00000,       10.00000,      187.70644,      187.70644
               16500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      187.48419,***************,     1335.18005,       10.00000,       10.00000,      187.48419,      187.48419
               16800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      187.24779,***************,     1335.18005,       10.00000,       10.00000,      187.24779,      187.24779
               17100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      186.99690,***************,     1335.18005,       10.00000,       10.00000,      186.99690,      186.99690
               17400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      186.73119,***************,     1335.18005,       10.00000,       10.00000,      186.73119,      186.73119
               17700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      186.45035,***************,     1335.18005,       10.00000,       10.00000,      186.45035,      186.45035
               18000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      186.15407,***************,     1335.18005,       10.00000,       10.00000,      186.15407,      186.15407
               18300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      185.84213,***************,     1335.18005,       10.00000,       10.00000,      185.84213,      185.84213
               18600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      185.51424,***************,     1335.18005,       10.00000,       10.00000,      185.51424,      185.51424
               18900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      185.17023,***************,     1335.18005,       10.00000,       10.00000,      185.17023,      185.17023
               19200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      184.80989,***************,     1335.18005,       10.00000,       10.00000,      184.80989,      184.80989
               19500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      184.43312,***************,     1335.18005,       10.00000,       10.00000,      184.43312,      184.43312
               19800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      184.03975,***************,     1335.18005,       10.00000,       10.00000,      184.03975,      184.03975
               20100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      183.62973,***************,     1335.18005,       10.00000,       10.00000,      183.62973,      183.62973
               20400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      183.20296,***************,     1335.18005,       10.00000,       10.00000,      183.20296,      183.20296
               20700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      182.75943,***************,     1335.18005,       10.00000,       10.00000,      182.75943,      182.75943
               21000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      182.29909,***************,     1335.18005,       10.00000,       10.00000,      182.29909,      182.29909
               21300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      181.82205,***************,     1335.18005,       10.00000,       10.00000,      181.82205,      181.82205
               21600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      181.32828,***************,     1335.18005,       10.00000,       10.00000,      181.32828,      181.32828
               21900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      180.81792,***************,     1335.18005,       10.00000,       10.00000,      180.81792,      180.81792
               22200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      180.29099,***************,     1335.18005,       10.00000,       10.00000,      180.29099,      180.29099
               22500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      179.74774,***************,     1335.18005,       10.00000,       10.00000,      179.74774,      179.74774
               22800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      179.18820,***************,     1335.18005,       10.00000,       10.00000,      179.18820,      179.18820
               23100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      178.61267,***************,     1335.18005,       10.00000,       10.00000,      178.61267,      178.61267
               23400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      178.02129,***************,     1335.18005,       10.00000,       10.00000,      178.02129,      178.02129
               23700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      177.41437,***************,     1335.18005,       10.00000,       10.00000,      177.41437,      177.41437
               24000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      176.79207,***************,     1335.18005,       10.00000,       10.00000,      176.79207,      176.79207
               24300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      176.15475,***************,     1335.18005,       10.00000,       10.00000,      176.15475,      176.15475
               24600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      175.50269,***************,     1335.18005,       10.00000,       10.00000,      175.50269,      175.50269
               24900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      174.83627,***************,     1335.18005,       10.00000,       10.00000,      174.83627,      174.83627
               25200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      174.15576,***************,     1335.18005,       10.00000,       10.00000,      174.15576,      174.15576
               25500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      173.46162,***************,     1335.18005,       10.00000,       10.00000,      173.46162,      173.46162
               25800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      172.75417,***************,     1335.18005,       10.00000,       10.00000,      172.75417,      172.75417
               26100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      172.03389,***************,     1335.18005,       10.00000,       10.00000,      172.03389,      172.03389
               26400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      171.30110,***************,     1335.18005,       10.00000,       10.00000,      171.30110,      171.30110
               26700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      170.55634,***************,     1335.18005,       10.00000,       10.00000,      170.55634,      170.55634
               27000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      169.79997,***************,     1335.18005,       10.00000,       10.00000,      169.79997,      169.79997
               27300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      169.03255,***************,     1335.18005,       10.00000,       10.00000,      169.03255,      169.03255
               27600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      168.25441,***************,     1335.18005,       10.00000,       10.00000,      168.25441,      168.25441
               27900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      167.46616,***************,     1335.18005,       10.00000,       10.00000,      167.46616,      167.46616
               28200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      166.66815,***************,     1335.18005,       10.00000,       10.00000,      166.66815,      166.66815
               28500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      165.86099,***************,     1335.18005,       10.00000,       10.00000,      165.86099,      165.86099
               28800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      165.04509,***************,     1335.18005,       10.00000,       10.00000,      165.04509,      165.04509
               29100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      164.22101,***************,     1335.18005,       10.00000,       10.00000,      164.22101,      164.22101
               29400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      163.38913,***************,     1335.18005,       10.00000,       10.00000,      163.38913,      163.38913
               29700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      162.55011,***************,     1335.18005,       10.00000,       10.00000,      162.55011,      162.55011
               30000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      161.70428,***************,     1335.18005,       10.00000,       10.00000,      161.70428,      161.70428
               30300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      160.85229,***************,     1335.18005,       10.00000,       10.00000,      160.85229,      160.85229
               30600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      159.99452,***************,     1335.18005,       10.00000,       10.00000,      159.99452,      159.99452
               30900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      159.13156,***************,     1335.18005,       10.00000,       10.00000,      159.13156,      159.13156
               31200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      158.26382,***************,     1335.18005,       10.00000,       10.00000,      158.26382,      158.26382
               31500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      157.39188,***************,     1335.18005,       10.00000,       10.00000,      157.39188,      157.39188
               31800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      156.51611,***************,     1335.18005,       10.00000,       10.00000,      156.51611,      156.51611
               32100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      155.63715,***************,     1335.18005,       10.00000,       10.00000,      155.63715,      155.63715
               32400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      154.75531,***************,     1335.18005,       10.00000,       10.00000,      154.75531,      154.75531
               32700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      153.87120,***************,     1335.18005,       10.00000,       10.00000,      153.87120,      153.87120
               33000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      152.98517,***************,     1335.18005,       10.00000,       10.00000,      152.98517,      152.98517
               33300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      152.09779,***************,     1335.18005,       10.00000,       10.00000,      152.09779,      152.09779
               33600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      151.20940,***************,     1335.18005,       10.00000,       10.00000,      151.20940,      151.20940
               33900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      150.32057,***************,     1335.18005,       10.00000,       10.00000,      150.32057,      150.32057
               34200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      149.43166,***************,     1335.18005,       10.00000,       10.00000,      149.43166,      149.43166
               34500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      148.54315,***************,     1335.18005,       10.00000,       10.00000,      148.54315,      148.54315
               34800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      147.65540,***************,     1335.18005,       10.00000,       10.00000,      147.65540,      147.65540
               35100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      146.76892,***************,     1335.18005,       10.00000,       10.00000,      146.76892,      146.76892
               35400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      145.88405,***************,     1335.18005,       10.00000,       10.00000,      145.88405,      145.88405
               35700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      145.00128,***************,     1335.18005,       10.00000,       10.00000,      145.00128,      145.00128
               36000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      144.12091,***************,     1335.18005,       10.00000,       10.00000,      144.12091,      144.12091
               36300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      143.24345,***************,     1335.18005,       10.00000,       10.00000,      143.24345,      143.24345
               36600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      142.36917,***************,     1335.18005,       10.00000,       10.00000,      142.36917,      142.36917
               36900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      141.49855,***************,     1335.18005,       10.00000,       10.00000,      141.49855,      141.49855
               37200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      140.63187,***************,     1335.18005,       10.00000,       10.00000,      140.63187,      140.63187
               37500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      139.76959,***************,     1335.18005,       10.00000,       10.00000,      139.76959,      139.76959
               37800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      138.91199,***************,     1335.18005,       10.00000,       10.00000,      138.91199,      138.91199
               38100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      138.05948,***************,     1335.18005,       10.00000,       10.00000,      138.05948,      138.05948
               38400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      137.21230,***************,     1335.18005,       10.00000,       10.00000,      137.21230,      137.21230
               38700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      136.37090,***************,     1335.18005,       10.00000,       10.00000,      136.37090,      136.37090
               39000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      135.53551,***************,     1335.18005,       10.00000,       10.00000,      135.53551,      135.53551
               39300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      134.70654,***************,     1335.18005,       10.00000,       10.00000,      134.70654,      134.70654
               39600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      133.88420,***************,     1335.18005,       10.00000,       10.00000,      133.88420,      133.88420
               39900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      133.06891,***************,     1335.18005,       10.00000,       10.00000,      133.06891,      133.06891
               40200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      132.26085,***************,     1335.18005,       10.00000,       10.00000,      132.26085,      132.26085
               40500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      131.46040,***************,     1335.18005,       10.00000,       10.00000,      131.46040,      131.46040
               40800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      130.66780,***************,     1335.18005,       10.00000,       10.00000,      130.66780,      130.66780
               41100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      129.88339,***************,     1335.18005,       10.00000,       10.00000,      129.88339,      129.88339
               41400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      129.10733,***************,     1335.18005,       10.00000,       10.00000,      129.10733,      129.10733
               41700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      128.33997,***************,     1335.18005,       10.00000,       10.00000,      128.33997,      128.33997
               42000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      127.58147,***************,     1335.18005,       10.00000,       10.00000,      127.58147,      127.58147
               42300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      126.83220,***************,     1335.18005,       10.00000,       10.00000,      126.83220,      126.83220
               42600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      126.09231,***************,     1335.18005,       10.00000,       10.00000,      126.09231,      126.09231
               42900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      125.36215,***************,     1335.18005,       10.00000,       10.00000,      125.36215,      125.36215
               43200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      124.64187,***************,     1335.18005,       10.00000,       10.00000,      124.64187,      124.64187
               43500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      123.93182,***************,     1335.18005,       10.00000,       10.00000,      123.93182,      123.93182
               43800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      123.23199,***************,     1335.18005,       10.00000,       10.00000,      123.23199,      123.23199
               44100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      122.54270,***************,     1335.18005,       10.00000,       10.00000,      122.54270,      122.54270
               44400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      121.86401,***************,     1335.18005,       10.00000,       10.00000,      121.86401,      121.86401
               44700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      121.19630,***************,     1335.18005,       10.00000,       10.00000,      121.19630,      121.19630
               45000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      120.53969,***************,     1335.18005,       10.00000,       10.00000,      120.53969,      120.53969
               45300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      119.89458,***************,     1335.18005,       10.00000,       10.00000,      119.89458,      119.89458
               45600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      119.26109,***************,     1335.18005,       10.00000,       10.00000,      119.26109,      119.26109
               45900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      118.63963,***************,     1335.18005,       10.00000,       10.00000,      118.63963,      118.63963
               46200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      118.03033,***************,     1335.18005,       10.00000,       10.00000,      118.03033,      118.03033
               46500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      117.43356,***************,     1335.18005,       10.00000,       10.00000,      117.43356,      117.43356
               46800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      116.84944,***************,     1335.18005,       10.00000,       10.00000,      116.84944,      116.84944
               47100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      116.27835,***************,     1335.18005,       10.00000,       10.00000,      116.27835,      116.27835
               47400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      115.72038,***************,     1335.18005,       10.00000,       10.00000,      115.72038,      115.72038
               47700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      115.17589,***************,     1335.18005,       10.00000,       10.00000,      115.17589,      115.17589
               48000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      114.64497,***************,     1335.18005,       10.00000,       10.00000,      114.64497,      114.64497
               48300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      114.12795,***************,     1335.18005,       10.00000,       10.00000,      114.12795,      114.12795
               48600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      113.62492,***************,     1335.18005,       10.00000,       10.00000,      113.62492,      113.62492
               48900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      113.13620,***************,     1335.18005,       10.00000,       10.00000,      113.13620,      113.13620
               49200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      112.66186,***************,     1335.18005,       10.00000,       10.00000,      112.66186,      112.66186
               49500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      112.20218,***************,     1335.18005,       10.00000,       10.00000,      112.20218,      112.20218
               49800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      111.75725,***************,     1335.18005,       10.00000,       10.00000,      111.75725,      111.75725
               50100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      111.32734,***************,     1335.18005,       10.00000,       10.00000,      111.32734,      111.32734
               50400,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      110.91252,***************,     1335.18005,       10.00000,       10.00000,      110.91252,      110.91252
               50700,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      110.51296,***************,     1335.18005,       10.00000,       10.00000,      110.51296,      110.51296
               51000,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      110.12882,***************,     1335.18005,       10.00000,       10.00000,      110.12882,      110.12882
               51300,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      109.76028,***************,     1335.18005,       10.00000,       10.00000,      109.76028,      109.76028
               51600,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      109.40737,***************,     1335.18005,       10.00000,       10.00000,      109.40737,      109.40737
               51900,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      109.07025,***************,     1335.18005,       10.00000,       10.00000,      109.07025,      109.07025
               52200,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      108.74899,***************,     1335.18005,       10.00000,       10.00000,      108.74899,      108.74899
               52500,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      108.44374,***************,     1335.18005,       10.00000,       10.00000,      108.44374,      108.44374
               52800,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      108.15457,***************,     1335.18005,       10.00000,       10.00000,      108.15457,      108.15457
               53100,          1000000000,               86400,                   0,            13077000,                   1,        1.00000,      107.88166,***************,     1335.18005,       10.00000,       10.00000,      107.88166,      107.88166
